bar,timestamp,close,sma,ema,rsi,macd,macd_signal,macd_histogram,atr,vwap,roc,cci,vwap_status
152,2023-05-19T11:47:00,468.0,497.70500000000004,490.45525851271043,38.719723523191114,-2.253996100479526,1.5171408204471784,-3.771136920926704,13.64535968937638,,-7.646768623581646,-199.52029952029923,missing_volume
153,2023-05-19T11:48:00,462.8,496.03000000000003,487.8214243686428,36.83919873978109,-4.149368741442117,0.3838389080693192,-4.533207649511437,13.363548282992353,,-7.661612130885864,-201.30400580902875,missing_volume
154,2023-05-19T11:49:00,472.2,494.9525,486.3336696668673,42.29512522660127,-4.837203502977559,-0.6603695741400564,-4.176833928837502,13.684009119921468,,-8.024931827035452,-127.63755792504605,missing_volume
155,2023-05-19T11:50:00,484.15,494.33000000000004,486.12570112716566,48.397719653541984,-4.367704202152311,-1.4018364997425072,-2.9658677024098035,13.878008468498503,,-5.143025078369911,-76.24396717126884,missing_volume
156,2023-05-19T11:51:00,470.0,492.90500000000003,484.58992006743557,42.64651560344302,-5.078863391509742,-2.137241878095954,-2.941621513413788,14.111722149320038,,-7.2520966946225895,-90.57835530210933,missing_volume
157,2023-05-19T11:52:00,476.4,491.09499999999997,483.80992768006075,45.7846009649168,-5.067619298937814,-2.723317362264326,-2.344301936673488,13.975170567225748,,-6.248155072321159,-85.80257445638816,missing_volume
158,2023-05-19T11:53:00,473.25,489.21750000000003,482.8042202819597,44.494203084095375,-5.252341228701198,-3.2291221355517004,-2.0232190931494975,13.63051552670962,,-4.32629131709289,-72.01177473080799,missing_volume
159,2023-05-19T11:54:00,466.15,487.52,481.2181040646302,41.64514646621468,-5.903592413231536,-3.7640161910876673,-2.1395762221438686,13.246192989087504,,-4.506811430912627,-90.6855256954266,missing_volume
160,2023-05-19T11:55:00,470.65,485.715,480.21161796323685,44.08877670101084,-5.987580179878023,-4.208728988845738,-1.7788511910322846,12.735750632724113,,-5.567817014446231,-78.39993892896662,missing_volume
161,2023-05-19T11:56:00,455.7,483.43999999999994,477.8771781572143,38.3440444924954,-7.177740621781936,-4.802531315432978,-2.3752093063489585,13.247482730386674,,-7.387460623920338,-115.29162199767349,missing_volume
162,2023-05-19T11:57:00,462.0,480.87,476.3650659517653,41.78635897108335,-7.525840789976883,-5.347193210341759,-2.1786475796351237,13.054805392501912,,-3.6797664964036247,-92.40493062777648,missing_volume
163,2023-05-19T11:58:00,456.85,478.1925,474.5064882420734,39.82876029458026,-8.12363048540061,-5.902480665353529,-2.2211498200470814,12.590176435894634,,-4.40468717304875,-106.85807521250537,missing_volume
164,2023-05-19T11:59:00,453.0,475.505,472.45825126663783,38.381170441476065,-8.806529756910322,-6.483290483664888,-2.3232392732454343,12.508735261902158,,-3.205128205128205,-124.42617432841772,missing_volume
165,2023-05-19T12:00:00,445.0,472.3475,469.8431797174342,35.49433685804687,-9.879382123399012,-7.162508811611713,-2.7168733117872987,12.783111314623435,,-3.8461538461538436,-153.99059563581156,missing_volume
166,2023-05-19T12:01:00,435.55,469.39250000000004,466.5771626014881,32.394744390410416,-11.361196574369956,-8.002246364163362,-3.3589502102065936,12.980746220721763,,-7.761541719610332,-191.14972311131416,missing_volume
167,2023-05-19T12:02:00,445.6,467.265,464.5793375918226,38.54150613630187,-11.590980584966928,-8.719993208324075,-2.8709873766428533,12.771407204955922,,-7.962408344521322,-147.56899071734838,missing_volume
168,2023-05-19T12:03:00,448.55,464.77250000000004,463.052734011649,40.25855356526203,-11.403592210534669,-9.256713008766194,-2.146879201768474,12.627020976030499,,-4.563829787234042,-99.85309229678738,missing_volume
169,2023-05-19T12:04:00,443.25,462.3325,461.1667593438729,38.19396435188381,-11.54961451306741,-9.715293309626437,-1.8343212034409735,12.575090906314033,,-6.958438287153646,-100.61877858488033,missing_volume
170,2023-05-19T12:05:00,441.2,460.41,459.265163215885,37.39513634533654,-11.695932675871518,-10.111421182875453,-1.5845114929960644,12.266155841577316,,-6.772319070258847,-106.477028599703,missing_volume
171,2023-05-19T12:06:00,449.6,458.995,458.34467148103886,42.684916043751194,-11.007196960964507,-10.290576338493263,-0.7166206224712433,12.425716138607507,,-3.550359326397068,-71.78704127856705,missing_volume
172,2023-05-19T12:07:00,443.9,457.78999999999996,456.9689884828447,40.202563225644,-10.796851919815538,-10.391831454757718,-0.4050204650578202,11.991736414421254,,-5.6836290236906395,-77.35007459352268,missing_volume
173,2023-05-19T12:08:00,444.95,456.89750000000004,455.82432291304997,40.884570570849576,-10.425249942621178,-10.39851515233041,-0.026734790290769084,11.763755241962594,,-2.359008119376782,-60.86871069182415,missing_volume
174,2023-05-19T12:09:00,448.95,455.735,455.1696254927595,43.52699605395633,-9.69621420615698,-10.258054963095724,0.5618407569387429,11.348487010393836,,-2.82467532467533,-47.653576562479806,missing_volume
175,2023-05-19T12:10:00,448.0,453.92749999999995,454.4868040172586,43.03498836771374,-9.09031766954081,-10.02450750438474,0.9341898348439308,11.123595081079994,,-1.937178504979753,-52.54355244252846,missing_volume
176,2023-05-19T12:11:00,457.4,453.2975,454.76425125371014,49.15875082287098,-7.762161492197151,-9.572038301947222,1.8098768097500706,11.250481146717135,,0.9713024282560712,2.317349967461925,missing_volume
177,2023-05-19T12:12:00,471.95,453.075,456.4009892295473,56.88484383146271,-5.472441849068105,-8.752119011371398,3.279677162303294,11.625446779094483,,6.056179775280901,117.67775603392015,missing_volume
178,2023-05-19T12:13:00,470.95,452.96000000000004,457.78660930292375,56.2521342461927,-3.6959100278237997,-7.740877214661879,4.044967186838079,11.505772009159163,,8.127654689473074,149.2557018846748,missing_volume
179,2023-05-19T12:14:00,470.2,453.1625,458.96883698835956,55.75128311655545,-2.3217507943381293,-6.657051930597129,4.335301136259,11.669645437076365,,5.520646319569122,106.60683121416116,missing_volume
180,2023-05-19T12:15:00,470.5,453.15500000000003,460.0670429894682,55.920347641500925,-1.1947399898198228,-5.564589542441668,4.3698495526218455,11.475385048713767,,4.89354587002564,138.3862904467531,missing_volume
181,2023-05-19T12:16:00,471.2,453.93,461.12732460951884,56.33952874305182,-0.24229859038445056,-4.500131352030225,4.2578327616457745,11.23428611666278,,6.30569655950366,123.30756107299722,missing_volume
182,2023-05-19T12:17:00,473.85,454.52250000000004,462.33900798004083,57.96906888116122,0.7180734301462053,-3.4564903955949386,4.174563825741144,10.981837108329728,,7.400271985494111,126.23490361076657,missing_volume
183,2023-05-19T12:18:00,474.35,455.39750000000004,463.4829119819417,58.28542286108438,1.5022045182525972,-2.4647514128254313,3.9669559310780285,10.690277314877603,,5.504893238434172,117.32342611202509,missing_volume
184,2023-05-19T12:19:00,475.6,456.5275,464.6369203646139,59.113945138886535,2.1991481967604614,-1.5319714909082527,3.731119687668714,10.705257506672059,,7.141248028835334,97.7816614883858,missing_volume
185,2023-05-19T12:20:00,471.95,457.875,465.33340413941255,55.63888520221493,2.4289570822379574,-0.7397857762790107,3.168742858516968,10.651310541909767,,6.068097539049333,85.3720322667338,missing_volume
186,2023-05-19T12:21:00,451.5,458.6725,464.0159370785161,41.07109277070188,0.9499873249084771,-0.40183115604151304,1.3518184809499902,11.422645503201926,,0.5679919812896728,-0.9535262682252957,missing_volume
187,2023-05-19T12:22:00,460.15,459.4,463.64775259484793,47.35047940922418,0.47045275919560936,-0.22737437299408852,0.6978271321896978,11.403170824401787,,2.712053571428563,-11.622483581035683,missing_volume
188,2023-05-19T12:23:00,485.9,461.26750000000004,465.76701425248143,60.756557470937274,2.1435188087459665,0.24680426335392253,1.896714545392044,12.427944336944517,,6.2308701355487495,97.06040596722924,missing_volume
189,2023-05-19T12:24:00,482.0,463.20500000000004,467.31301289510225,58.33385513144783,3.118786866840992,0.8212007840513365,2.2975860827896555,12.765234027162764,,2.1294628668291127,116.78396984731326,missing_volume
190,2023-05-19T12:25:00,476.2,464.95500000000004,468.1593926193782,54.83206911007118,3.384665979401632,1.3338938231213957,2.050772156280236,13.085574453793996,,1.1147680220830347,85.68837841922299,missing_volume
191,2023-05-19T12:26:00,464.9,465.71999999999997,467.8489742746755,48.69841996607502,2.652979631927451,1.5977109848826068,1.0552686470448442,13.547319135665854,,-1.1271799234368385,12.56817446020797,missing_volume
192,2023-05-19T12:27:00,475.4,467.29499999999996,468.56811958184926,53.86293769415192,2.887094549069559,1.8555876977199972,1.0315068513495618,13.636796340261151,,1.041445270988306,31.79165248522014,missing_volume
193,2023-05-19T12:28:00,480.3,469.0625,469.68544152643506,56.084742634095804,3.428499745701515,2.170170107316301,1.2583296383852143,13.55559660167107,,1.9312393887945811,103.60487527751965,missing_volume
194,2023-05-19T12:29:00,478.7,470.55,470.5439709048698,55.150808054258256,3.6859710565020123,2.473330297153443,1.2126407593485693,13.53019684440885,,1.0235306531602761,92.61289726751477,missing_volume
195,2023-05-19T12:30:00,474.75,471.8875,470.944545104406,52.81266229306766,3.530588510188977,2.68478193976055,0.8458065704284272,13.188754212665362,,0.08432591967955094,39.54859946224787,missing_volume
196,2023-05-19T12:31:00,484.0,473.21750000000003,472.18792176112925,57.370503831948845,4.106507158972931,2.9691269836030263,1.137380175369905,13.535986054617837,,1.766190075693852,96.18508275165748,missing_volume
197,2023-05-19T12:32:00,508.8,475.06000000000006,475.6747863553074,66.66672359413397,6.489275249513355,3.673156636785092,2.816118612728263,15.297701336430848,,7.808030511706754,308.451348458809,missing_volume
198,2023-05-19T12:33:00,508.75,476.95,478.824806702421,66.63517335024228,8.27817588740669,4.594160486909411,3.6840154004972785,15.390722669542932,,12.67995570321152,258.5977475067554,missing_volume
199,2023-05-19T12:34:00,515.7,479.225,482.336729873619,68.84244821659124,10.139813983905412,5.703291186308611,4.436522797596801,15.08781390743272,,12.072150385743786,234.24940194777983,missing_volume
200,2023-05-19T12:35:00,521.2,481.76000000000005,486.03799369517907,70.50537450802045,11.921555353140548,6.946944019674999,4.974611333465549,14.663684342616095,,7.264869314673805,207.66096169519238,missing_volume
201,2023-05-19T12:36:00,508.6,483.63,488.1867562004001,62.301805330400924,12.176520182562456,7.99285925225249,4.183660930309966,14.96270688957209,,5.518672199170127,145.99504541701037,missing_volume
202,2023-05-19T12:37:00,502.9,485.0825,489.58801751464773,58.95966543043391,11.782814334587442,8.75085026871948,3.031964065867962,14.75108496888837,,5.606887862242749,86.35561690087818,missing_volume
203,2023-05-19T12:38:00,507.1,486.71999999999997,491.25582537039554,60.63533976991,11.675120985494914,9.335704412074566,2.3394165734203476,14.768864613967772,,9.077220907722094,71.64346854718782,missing_volume
204,2023-05-19T12:39:00,512.6,488.57,493.28860390654836,62.77857483816429,11.896442481385407,9.847852025936735,2.0485904554486716,14.610374284398642,,7.824989482541023,88.4574416577901,missing_volume
205,2023-05-19T12:40:00,537.2,491.8325,497.47064162973425,70.51191297611746,13.896663682081623,10.657614357165713,3.2390493249159107,15.502490406941597,,11.846762440141578,139.43758392022423,missing_volume
206,2023-05-19T12:41:00,517.55,495.13500000000005,499.38296147452144,59.82047772304757,13.737900649213032,11.273671615575177,2.4642290336378547,16.70231252073148,,8.115730102360551,116.41851690610922,missing_volume
207,2023-05-19T12:42:00,504.0,497.3275,499.8226794293289,53.76642626835054,12.376044704381968,11.494146233336535,0.8818984710454334,16.766433054964946,,6.161137440758302,42.85973575671098,missing_volume
208,2023-05-19T12:43:00,504.4,498.25249999999994,500.25861472177377,53.9146999358701,11.199934836444413,11.43530395395811,-0.23536911751369693,16.304544979610306,,4.214876033057857,28.77553964382152,missing_volume
209,2023-05-19T12:44:00,506.6,499.48249999999996,500.86255617684293,54.77380055462228,10.326345226676324,11.213512208501752,-0.8871669818254286,15.968506052495286,,-0.432389937106914,17.07107210462913,missing_volume
210,2023-05-19T12:45:00,501.85,500.765,500.95659844571503,52.49827228384695,9.145312395927192,10.79987224598684,-1.6545598500596483,15.610041334459911,,-1.3562653562653515,2.675940248625467,missing_volume
211,2023-05-19T12:46:00,509.5,502.995,501.7702557365993,55.69094469229441,8.726038099517723,10.385105416693017,-1.6590673171752943,15.57003838199849,,-1.2022493697886438,22.04093884776155,missing_volume
212,2023-05-19T12:47:00,500.2,504.235,501.6207075712089,51.186830537589536,7.556224470142638,9.81932922738294,-2.2631047572403027,15.315035640427169,,-4.029163468917895,-12.225009826965922,missing_volume
213,2023-05-19T12:48:00,482.0,504.32,499.7520687549033,43.73259406628234,5.101741148322901,8.875811611570933,-3.774070463248032,15.953247380396657,,-5.230043255996863,-112.68848120497285,missing_volume
214,2023-05-19T12:49:00,474.45,504.10749999999996,497.342347921103,41.06120661815929,2.5182942021869508,7.604308129694137,-5.086013927507186,15.828015424654039,,-5.657188307814676,-184.6012778824565,missing_volume
215,2023-05-19T12:50:00,484.35,504.5875,496.1049814524265,45.74149280038594,1.2552711623119421,6.334500736217698,-5.079229573905756,15.486728608607322,,-4.486294616446463,-148.0393935894686,missing_volume
216,2023-05-19T12:51:00,476.0,504.1875,494.19022131410014,42.664187318052385,-0.41467875396978116,4.984664838180202,-5.399343592149983,15.409105136563944,,-7.140070230198992,-180.53291586643226,missing_volume
217,2023-05-19T12:52:00,489.45,503.21999999999997,493.73877166513824,48.656151234077974,-0.645383916253536,3.8586550872934544,-4.504039003546991,15.376311912523661,,-8.888682055100528,-100.27108227395915,missing_volume
218,2023-05-19T12:53:00,489.2,502.2425,493.3065076970298,48.554578810380725,-0.8387240415042925,2.919179261533905,-3.7579033030381974,14.931575347343399,,-5.477731620133319,-84.80662226242336,missing_volume
219,2023-05-19T12:54:00,474.35,500.175,491.5011260115984,42.834489767813835,-2.1652586234927185,1.9022916845285802,-4.067550308021299,15.350748536818871,,-5.882936507936498,-116.03311879860529,missing_volume
220,2023-05-19T12:55:00,482.7,498.25,490.6629235343033,46.64098350451418,-2.513794166378375,1.019074514347189,-3.532868680725564,15.007837927046095,,-4.302141157811256,-91.11084210951047,missing_volume
221,2023-05-19T12:56:00,479.5,496.79499999999996,489.59978795960774,45.39350536863767,-3.0134867522132254,0.21256226103510623,-3.2260490132483315,14.596563789399946,,-5.3493880773786024,-69.4260182230351,missing_volume
222,2023-05-19T12:57:00,483.2,495.81000000000006,488.990284344407,47.15352572200642,-3.075485367870556,-0.4450472647460262,-2.6304381031245296,14.221809233014238,,-3.7162498754607975,-66.6433986776028,missing_volume
223,2023-05-19T12:58:00,486.45,494.7775,488.7483525020825,48.71707823619404,-2.8297522562873496,-0.9219882630542908,-1.9077639932330588,14.213108573513217,,-4.524043179587833,-49.50979825200564,missing_volume
224,2023-05-19T12:59:00,486.0,493.44750000000005,488.4866046447413,48.503095004428346,-2.6408758611006533,-1.2657657826635633,-1.37511007843709,13.926457961119416,,-2.838864454218315,-44.90801971864843,missing_volume
225,2023-05-19T13:00:00,485.45,490.86,488.197404202385,48.224290864962036,-2.506674971867767,-1.513947620504404,-0.992727351363363,13.849568106753745,,0.7157676348547692,-13.911827926103669,missing_volume
226,2023-05-19T13:01:00,484.4,489.2025,487.8357466593007,47.66103653161232,-2.456726412248031,-1.7025033788531294,-0.7542230333949016,13.506741813414193,,2.0971651385815138,-49.024166338805706,missing_volume
227,2023-05-19T13:02:00,482.0,488.10249999999996,487.2799612631768,46.329053342254994,-2.58104903462862,-1.8782125100082276,-0.7028365246203925,13.570545969598891,,-0.4851863321977956,-59.76489049416279,missing_volume
228,2023-05-19T13:03:00,478.6,486.8125,486.4532982857314,44.43449548411284,-2.920264205614785,-2.0866228491295393,-0.8336413564852458,13.315506971770398,,0.546218487394956,-80.43441631052538,missing_volume
229,2023-05-19T13:04:00,453.6,484.1625,483.32441273470937,33.56542562353422,-5.147053707605494,-2.6987090208247304,-2.4483446867807634,14.335827902358226,,-7.324547961998151,-204.0855517415204,missing_volume
230,2023-05-19T13:05:00,456.0,481.87,480.7220877123561,35.204037096113325,-6.641580483152552,-3.4872833132902947,-3.1542971698622573,14.258268766475496,,-6.786590351594435,-248.22868882118857,missing_volume
231,2023-05-19T13:06:00,455.6,479.175,478.32950793022695,35.04887367970491,-7.768727324585086,-4.343572115549253,-3.4251552090358333,14.186249568870103,,-3.9527774849794417,-212.8529505512026,missing_volume
232,2023-05-19T13:07:00,447.6,476.54499999999996,475.4028881273482,32.01009861174974,-9.201463712321925,-5.315150434903787,-3.8863132774181377,14.440803171093668,,-7.271597265382224,-218.72647707990365,missing_volume
233,2023-05-19T13:08:00,465.0,475.695,474.41213687712457,43.486827469273464,-8.831083802858473,-6.018337108494724,-2.8127466943637485,14.823602944586973,,-3.023983315954115,-104.69267596071657,missing_volume
234,2023-05-19T13:09:00,473.75,475.66,474.3490762221603,48.220268712399836,-7.742255283445729,-6.3631207434849255,-1.3791345399608037,14.729059877116475,,-1.9557119205298013,-36.90576652601951,missing_volume
235,2023-05-19T13:10:00,465.0,474.6925,473.458688010526,44.23061701030105,-7.498959374692731,-6.590288469726486,-0.9086709049662449,14.405555600179582,,-4.409497378970084,-38.54283227651335,missing_volume
236,2023-05-19T13:11:00,474.65,474.625,473.57214629523776,49.22057699084109,-6.453084125673286,-6.5628476009158465,0.10976347524256092,14.426587343023897,,-2.3353909465020584,-4.928836462313835,missing_volume
237,2023-05-19T13:12:00,482.8,474.2925,474.4509895052151,53.04200552492214,-4.909984325151754,-6.232274945763028,1.3222906206112741,14.485402532807905,,-0.5458852610979448,40.22714095699387,missing_volume
238,2023-05-19T13:13:00,489.4,474.30249999999995,475.8747047904327,55.934094745800884,-3.1185530361374845,-5.60953056383792,2.4909775277004353,14.36858806617877,,1.0322047894302244,101.31823559236074,missing_volume
239,2023-05-19T13:14:00,485.0,474.83500000000004,476.7437805246772,53.565552373516944,-2.0304680884922277,-4.893718068768782,2.863249980276554,14.113688918594573,,0.6224066390041472,90.61122428083307,missing_volume
240,2023-05-19T13:15:00,471.1,474.255,476.2062776175651,46.820471858780955,-2.2636725530038575,-4.367708965615797,2.104036412611939,14.505568281552105,,-1.5670706226493913,-4.075241127574829,missing_volume
241,2023-05-19T13:16:00,444.15,472.4875,473.1532987968446,37.073072079327794,-4.57044331519387,-4.408255835531412,-0.1621874796624585,15.690884832869813,,-2.083333333333348,-130.46995919515925,missing_volume
242,2023-05-19T13:17:00,450.2,470.8375,470.96727034000224,40.08847039940871,-5.843036438673835,-4.695211956159897,-1.147824482513938,15.345107344807685,,-1.271929824561402,-115.95869503227837,missing_volume
243,2023-05-19T13:18:00,459.55,469.4925,469.879911260002,44.51369089302036,-6.027626077426817,-4.96169478041328,-1.0659312970135364,15.39902824874999,,0.8669885864793558,-78.40036985668053,missing_volume
244,2023-05-19T13:19:00,456.05,467.995,468.56277685428756,43.226578461156684,-6.3827589730033765,-5.2459076189313,-1.1368513540720766,15.152669088124991,,1.8878462913315408,-57.74926655343295,missing_volume
245,2023-05-19T13:20:00,457.7,466.60749999999996,467.52822667768874,44.047949656142784,-6.45663507098493,-5.488053109342026,-0.9685819616429043,14.473907010401776,,-1.569892473118284,-52.472708623342605,missing_volume
246,2023-05-19T13:21:00,458.95,465.33500000000004,466.711252708385,44.70066683996023,-6.341220218167223,-5.658686531107065,-0.6825336870601575,14.007913652515935,,-3.1240105540897067,-45.034730173269196,missing_volume
247,2023-05-19T13:22:00,459.45,464.2075,466.019704831396,44.97716780816962,-6.138644818174271,-5.754678188520506,-0.3839666296537647,13.568062677336222,,-1.1935483870967767,-40.480259692797034,missing_volume
248,2023-05-19T13:23:00,458.2,463.1875,465.2749710379297,44.37973894928084,-6.009690931362968,-5.8056807370889985,-0.2040101942739696,13.077486771812206,,-3.4657115769514357,-34.77693667713749,missing_volume
249,2023-05-19T13:24:00,456.85,463.35,464.47259284384114,43.70454409183672,-5.947864485213245,-5.834117486713848,-0.11374699849939685,12.864809145254188,,-5.374896437448218,-58.652100784359426,missing_volume
250,2023-05-19T13:25:00,469.8,464.03999999999996,464.97996495395154,51.35067736632991,-4.7985945973726984,-5.627012908845618,0.8284183114729196,13.317322777736031,,-4.004903964037587,2.2534086371151427,missing_volume
251,2023-05-19T13:26:00,478.6,465.18999999999994,466.2771111488133,55.749019494937286,-3.141490330860904,-5.129908393248675,1.9884180623877707,12.998228293612026,,-1.3195876288659703,77.17866894759364,missing_volume
252,2023-05-19T13:27:00,479.55,466.7875,467.54119580130725,56.209296993653574,-1.7316053319600542,-4.450247780990951,2.718642449030897,12.54835484406831,,1.7936743791127086,80.3936395217588,missing_volume
253,2023-05-19T13:28:00,468.9,466.98249999999996,467.6706057249923,49.93823978913549,-1.4568338333116913,-3.851564991455099,2.394731158143408,12.82347235520629,,5.572441742654499,35.18716284673707,missing_volume
254,2023-05-19T13:29:00,479.8,467.285,468.8257861321359,55.420159748822556,-0.3554392536491946,-3.1523398438939183,2.7969005902447237,12.8289386155487,,6.574855619724573,54.34146860211651,missing_volume
255,2023-05-19T13:30:00,479.35,468.00249999999994,469.8280922147896,55.15165263002118,0.47562988145557483,-2.4267458988240196,2.9023757802795944,12.416157285866648,,4.308562724404319,69.02627981163582,missing_volume
256,2023-05-19T13:31:00,480.4,468.28999999999996,470.8349405752858,55.69108943186018,1.2050928234156686,-1.7003781543760819,2.9054709777917505,12.26500319401903,,5.339326828198665,80.9732787204992,missing_volume
257,2023-05-19T13:32:00,476.1,467.95500000000004,471.336374806211,52.885681180179496,1.4198561788155644,-1.0763312877377524,2.496187466553317,12.363931537303383,,4.02010050251258,40.14975664545109,missing_volume
258,2023-05-19T13:33:00,476.0,467.285,471.78052958657184,52.819043921931325,1.5639601617776862,-0.5482729978346647,2.1122331596123507,11.991507856067425,,3.7150016341649383,70.66865718551118,missing_volume
259,2023-05-19T13:34:00,482.0,467.13500000000005,472.75381248308884,56.37117110196026,2.1376717135369177,-0.011084055560348194,2.148755769097266,12.095685866348322,,4.908042224398734,102.18345314056522,missing_volume
260,2023-05-19T13:35:00,482.3,467.695,473.6629731989851,56.54732528951664,2.586731513763823,0.508479058304486,2.078252455459337,11.828136875894868,,5.25971191619381,99.96406386364785,missing_volume
261,2023-05-19T13:36:00,483.85,469.68,474.6331662276532,57.50205937608986,3.0327272944115293,1.0133287055258946,2.0193985888856347,11.74041281333095,,5.910036116887385,94.5153213926933,missing_volume
262,2023-05-19T13:37:00,488.5,471.59499999999997,475.9538170631148,60.31885929904188,3.7185333642133855,1.5543696372633928,2.164163726949993,11.683954755235886,,3.980417198807995,95.63849703935907,missing_volume
263,2023-05-19T13:38:00,495.75,473.40500000000003,477.83916781900865,64.29273631589398,4.791816941816421,2.2018590981739985,2.5899578436424227,11.83152941557618,,3.5833681571249443,145.4595336076816,missing_volume
264,2023-05-19T13:39:00,505.2,475.8625,480.44496136005546,68.69363529726755,6.331947187040271,3.027876715947253,3.3040704710930178,12.261420171606455,,5.348764466687506,173.35788227370955,missing_volume
265,2023-05-19T13:40:00,501.4,478.0475,482.44067932576445,65.21302312818952,7.163309092135421,3.8549631911848867,3.3083459009505343,11.84989015934885,,6.9311153764128886,164.2804935723807,missing_volume
266,2023-05-19T13:41:00,506.9,480.445,484.7701384375964,67.75930949657948,8.171774298781088,4.718325412704127,3.453448886076961,11.97489800510965,,5.6481867444768685,176.88462400234835,missing_volume
267,2023-05-19T13:42:00,490.0,481.9725,485.2682204911587,54.54721094169593,7.52060858548316,5.278782047259933,2.2418265382232265,12.755262433316101,,2.2217586314801308,75.42860199523919,missing_volume
268,2023-05-19T13:43:00,486.55,483.39,485.39029473009595,52.30506611163882,6.6495174017257455,5.552929118153096,1.0965882835726495,12.869172259507806,,1.2801831806827701,34.55772572097077,missing_volume
269,2023-05-19T13:44:00,482.2,484.65749999999997,485.0864571367535,49.54002146418126,5.544252030955988,5.551193700713674,-0.006941669757686064,12.907088526685818,,1.281243436252888,-16.58586120043393,missing_volume
270,2023-05-19T13:45:00,491.6,485.74750000000006,485.7067945523008,55.06767216780309,5.364978569173843,5.513950674405708,-0.14897210523186466,12.82801077477969,,3.2773109243697585,20.961665506097862,missing_volume
271,2023-05-19T13:46:00,485.45,486.09,485.68233792827215,51.12189614292911,4.672784505735763,5.345717440671718,-0.6729329349359556,12.379581433723999,,0.7157676348547692,13.962569997053114,missing_volume
272,2023-05-19T13:47:00,499.05,487.06499999999994,486.95544860177006,58.24672915445256,5.1621163989881325,5.308997232335001,-0.1468808333468683,12.695325617029429,,3.4729421521874304,75.64098413143803,missing_volume
273,2023-05-19T13:48:00,494.75,488.35749999999996,487.6977868301729,55.49244688863174,5.14364860710333,5.275927507288666,-0.1322789001853364,12.45637378724161,,2.2527642864524022,61.37537759005373,missing_volume
274,2023-05-19T13:49:00,497.2,489.22749999999996,488.60275951301355,56.74741104913582,5.266004056685347,5.2739428171680025,-0.007938760482655738,12.16306137386721,,1.7809621289662125,65.83258862079248,missing_volume
275,2023-05-19T13:50:00,488.4,489.68,488.5834490832027,51.16673769038048,4.599860844173406,5.139126422569083,-0.5392655783956766,12.065699847162406,,-1.482602118003029,20.450469335941992,missing_volume
276,2023-05-19T13:51:00,489.5,490.13500000000005,488.6707396467072,51.80476511769755,4.113282989992513,4.9339577360537685,-0.8206747460612558,12.278864143793664,,-3.1076801266824994,-29.073478580289684,missing_volume
277,2023-05-19T13:52:00,478.0,490.23,487.6544787279732,45.161497034535664,2.7678070872582907,4.500727606294673,-1.732920519036382,12.71251670495126,,-4.666932588751493,-86.3766060544664,missing_volume
278,2023-05-19T13:53:00,462.1,489.535,485.2207188491186,37.92089587280705,0.41374127073135014,3.683330339182008,-3.269589068450658,13.043765511740459,,-8.838035115407372,-217.56557204134816,missing_volume
279,2023-05-19T13:54:00,468.8,488.875,483.65684086348824,42.13119698687492,-0.900854354988951,2.766493400347816,-3.667347755336767,13.079925118044713,,-4.326530612244895,-194.62207093041008,missing_volume
280,2023-05-19T13:55:00,465.0,488.01000000000005,481.87999887648937,40.45533964990392,-2.2236759494422813,1.7684595303897965,-3.992135479832078,12.831359038184377,,-4.429143972870209,-166.12203595207228,missing_volume
281,2023-05-19T13:56:00,452.2,486.42749999999995,479.0533323168237,35.35401415553356,-4.255816219177007,0.5636043804764359,-4.8194205996534425,12.829119106885495,,-6.221484861053506,-198.44528429203848,missing_volume
282,2023-05-19T13:57:00,437.2,483.8625,475.06730066760235,30.500270392514256,-6.996030775588281,-0.9483226507365075,-6.0477081248517734,13.330610599250818,,-11.06590724165989,-210.9445416040148,missing_volume
283,2023-05-19T13:58:00,439.0,481.025,471.6323196516402,31.711842971334406,-8.919605932029185,-2.542579306995043,-6.3770266250341425,13.214138413590044,,-9.568441652075387,-199.1863379128641,missing_volume
284,2023-05-19T13:59:00,430.8,477.305,467.74352730386494,29.213373418800543,-10.979163608077954,-4.229896167211626,-6.749267440866328,12.998842812619326,,-13.675984370303574,-166.39639222227356,missing_volume
285,2023-05-19T14:00:00,438.25,474.14750000000004,464.9346199415921,34.27954878904121,-11.873356504035485,-5.758588234576398,-6.114768269459087,13.470354040289372,,-11.41990904497221,-132.33872435284994,missing_volume
286,2023-05-19T14:01:00,397.45,468.675,458.50751328048807,24.104842604133577,-15.693326932446269,-7.745535974150372,-7.947790958295896,15.461757323125846,,-20.06234915526951,-185.28585841060524,missing_volume
287,2023-05-19T14:02:00,404.45,464.39750000000004,453.35917868234634,28.050652866115858,-17.9489353657317,-9.786215852466638,-8.162719513265062,15.35020322861686,,-17.188779688779686,-173.77051447857065,missing_volume
288,2023-05-19T14:03:00,395.45,459.84250000000003,447.8440188078372,26.166982406031202,-20.22955239618915,-11.874883161211141,-8.354669234978008,15.61090299800137,,-19.21348314606742,-158.16076001249905,missing_volume
289,2023-05-19T14:04:00,402.1,455.8375,443.48744558804316,29.912127518300906,-21.255340070807506,-13.750974543130415,-7.504365527677091,15.635124212429842,,-15.878661087866108,-129.66551442351533,missing_volume
290,2023-05-19T14:05:00,394.35,450.975,438.80768886537237,28.121825579063955,-22.43502739341949,-15.48778511318823,-6.94724228023126,15.907615340113423,,-14.661328716727983,-109.35117736744016,missing_volume
